k10,k_kinetics,xNH3_r2,xNO3_r2,xNO2_r2,xNOrg_r2,xN2_r2,ANH3_r2,ANO3_r2,ANO2_r2,ANOrg_r2,AN2_r2,r2_mean,r2_all
599,01001010111,0.7087931609746028,-2.8934500894124304,-5.2691249425466555,-0.9681561744268015,-0.43323424691498524,0.7766786004762241,-2402.9660605445106,0.020404162642928658,-90.71382067083397,-0.28687567258471547,-250.20248464171368, -0.04529337427793667
818,01100110010,0.7181183757356535,-2.7876875158948784,-5.262772829660361,-0.9696136058786062,-0.4189666850453597,0.7785846141018931,-2445.013343073529,-1.0190344799738416,-84.03755023961176,-0.30833503207734103,-253.83206004718335, -0.0463738232657549
622,01001101110,-12.268473014184197,-4.781038574868798,-1.8254262331555955,-13.450258298678696,-1.792210963195899,0.1592975414346156,-0.8303650696465554,-1.1084210640972683,-0.6616950551931555,-1.0180307411263878,-3.7576621472711933, 0.016199479051004273
651,01010001011,-493.36763745364595,-14.141915725327294,-1.8250189169431539,-4.378808333897245,-1.7912960901920676,0.5296348653053515,-70115486.64670026,-2.031590431907374,0.9423732837841592,-2.808481247516084,-7011600.55194403, 0.9968316886695517
631,01001110111,0.6945519840747274,-2.8740253239599176,-5.269139912466247,-0.9689969483888496,-0.48315974003487994,0.7859619023365195,-2288.4914621545354,-0.3015281527241773,-92.91622372596804,-0.329212503848459,-239.01532345755146, -0.05446953159581236
844,01101001100,0.7019867686402179,-3.0928853082222334,-2.0981595405353892,-0.9651663889358404,-0.3677362130020321,0.7922031377286474,-2428.539891657639,-1.365591066843158,-68.62400821579024,-0.2915140079718104,-250.3850762492571, -0.0438479467660251
611,01001100011,0.7200923971428295,-2.8852280051815713,-5.2682945589105685,-0.9682441855555068,-0.39539573039128695,0.7770157138126426,-2402.8664302433185,-1.0093181996001293,-90.47527763403414,-0.30698714267373006,-250.26780675887102, -0.04559119836332659
676,01010100100,0.719885430992843,-2.8680828324888386,-5.269139912916229,-0.9685057995317374,-0.3974667640180902,0.7782496206194113,-2407.9060926755437,-0.7537646160561742,-91.22192143608113,-0.30948820604938065,-250.81963271910732, -0.0458226829120707
600,01001011000,0.04679080811000047,-5.927148183014854,-1.0418665701823535,-0.29279870615581194,-0.9270394153120338,0.7991158900707236,-3316.4167765913935,-0.8521342948946071,-1.6455679507680592,-0.9393455204698866,-332.7196770534011, 0.6333995714622387
842,01101001010,0.7080772069017105,-2.915574575486382,-5.26913991245662,-0.9676625827163987,-0.4506615668161911,0.7787334844591745,-2409.1841077424865,-0.29217697386614927,-87.25262061128755,-0.28945895829269297,-250.51345922320473, -0.045057001735080204
604,01001011100,0.7071279637620793,-2.9231844754400784,-5.269139912914016,-0.967645931758379,-0.44338765985006834,0.7783751705627809,-2406.320943438943,-0.45876790860911676,-90.00637544014768,-0.287142906730677,-250.51910845400675, -0.04499327052372237
672,01010100000,0.7199977043906298,-2.867609100704367,-5.269139912916229,-0.9684759918376378,-0.39874654519815933,0.7783651134537268,-2407.024789731448,-0.6682637898801376,-89.64956857094857,-0.3097510829169767,-250.56579819080062, -0.04581950578192817
630,01001110110,0.9052340647521882,-7.423687435711203,-1.8032488737494266,-4.058729994624936,-1.7923362662015987,-2.2032381820778233,-0.8721926594071603,-1.4857295521303344,-0.8069209799980348,-0.003459976289196476,-1.9544309855437525, -0.09118163585335126
830,01100111110,0.7067422809494233,-2.8730091885615616,-5.269081671627583,-0.9676679634689473,-1.455593956726219,0.7777559716942676,-2408.29284243533,-0.287906808005266,-90.45292443085874,-0.2936908397158049,-250.84082190416507, -0.04509779017332938
609,01001100001,0.7179538964589327,-2.912790941592826,-3.421713049492279,-0.9682473429736642,-0.3682342069550457,0.7829142487706207,-2403.270185109409,-1.238635034534393,-83.07165679569664,-0.30325863705272105,-249.40538529724768, -0.04556487730018288
673,01010100001,0.7193516470513441,-2.8787356705305274,-5.269139912916229,-0.9682720548299963,-0.4008360849888395,0.7784855713285822,-2402.817984516629,-0.34992718193548056,-89.51777509667804,-0.31013211777645866,-250.10149654179048, -0.045742537800326
606,01001011110,0.7087418216850114,-2.998431876496569,-4.830329872854546,-0.9664140447124037,-0.40712680841613813,0.7802099391900585,-2411.211736397655,-0.7191753718778033,-83.26406311866059,-0.2912647047787287,-250.3199590434577, -0.0444028131197296
849,01101010001,-195.3174259814562,-50.67111487796257,-1.8014819643665767,-4.381437714886411,-1.7922466454974888,0.9610982467658813,-40326045.44153131,-43.84662899524108,0.993569903182773,-2.3363481703447295,-4032634.363354751, 0.99708521253243
616,01001101000,0.7057200923800786,-2.9069356704285543,-5.269139912916229,-0.9680552757290111,-0.43837276583206664,0.7786002075670143,-2408.8275006629547,0.005818793495822483,-89.82814261653299,-0.28896435797227493,-250.7036972168923, -0.0452295044646831
661,01010010101,-37.126288936397394,-15.334062487440946,-1.8194187507050352,-5.355500928668305,-1.7910476204860566,0.8943578035087699,-247082690.82347807,-2.018414045989347,0.855729534669779,-2.8210790437567317,-24708275.533920255, 0.9978839475460198
613,01001100101,0.7145662301072422,-2.8894757689464883,-5.257034626702393,-0.9683404711880195,-0.4009318663955561,0.7783563542545626,-2402.8921985392913,-0.9456362067487798,-91.80799077900893,-0.30447785096567226,-250.39731635248853, -0.04560773629274406
878,01101101110,-0.38152519323875356,-5.616829727180583,-0.6872379497486789,-0.3058673016747988,-0.879330532810475,-0.3333333333333335,-0.3333332299551124,-0.3333333333375841,-0.33333333332941173,-0.3333333333333335,-0.9537457267942064, -0.025641043451759327
626,01001110010,0.7186540035512198,-2.8296498976916657,-5.14365033801799,-0.9691815456683042,-0.3948799453881946,0.7770870859151071,-2430.9201672485,-1.08989726611722,-87.20422836880752,-0.30308553461292886,-252.73589990553373, -0.046003162423108535
668,01010011100,-32.99986780718525,0.9080676782562718,-1.8255779055205266,-1.137459169063685,-1.7910848229120266,-0.013515652126164568,-108378.60604946039,-2.0664787876591437,0.9759034978543036,-2.5998582019203478,-10841.915592063067, 0.994632797724334
601,01001011001,-367.14343829570214,-6.867857819423119,-1.8042530416652776,-4.911350134970491,-1.7922990925250915,0.9499171567948371,-12564058.130508639,-2.4476440401628508,0.9937817026291201,-2.4487754576084293,-1256444.360242766, 0.9968839190701433
846,01101001110,0.7077333701332491,-2.902726693239829,-5.269139910560593,-0.9676606007123065,-0.4958441215252891,0.7783946551207147,-2408.201992602547,-0.5964093720175181,-89.41262729165179,-0.29101906817775935,-250.6651291635178, -0.045051171976699944
605,01001011101,-141.01388427668,-7.06668003817054,-1.8028251044595374,-5.585122903028707,-1.792308530276364,0.9346573097388303,-7109304.757527262,-3.4704422834076896,0.8467903562188077,-2.022014777624517,-710946.5729357509, 0.9966418954777023
674,01010100010,0.7216086377264848,-2.867777111355721,-5.269139912916229,-0.968401437804755,-0.39768825737472935,0.7776933311612775,-2407.8537663478305,-0.4733895319063157,-88.67044564498043,-0.3099225229974467,-250.5311228798279, -0.04578562431299771
602,01001011010,-69.51736759056783,-3.180438582424876,-1.8104876648312427,-2.3573687339213203,-1.792220754030541,0.5266609568618494,-54510.84981338531,-1.5414867324964239,0.9325486175518019,-2.0943516412228664,-5459.16843255104, 0.9899750331346768
862,01101011110,0.7034693146509867,-2.9101307571915367,-1.2520678802789011,-0.9679916242183104,0.016650285208128057,-0.33333480702733276,-0.5615376405057624,-0.33333544822411887,-0.3357229862336517,-0.3333333333350894,-0.6307334877155588, -0.025672071093019166
635,01001111011,0.7042885868107259,-2.869827438853252,-5.269139912916229,-0.9685911588402063,-0.4644318792168136,0.7858522733972797,-2352.276142535896,-0.31042506110952006,-77.57915182552178,-0.3312403683960874,-243.8578809320542, -0.06012062047017719
675,01010100011,0.7210705120724548,-2.879316206733497,-5.269139912916229,-0.9682222956147171,-0.3981001148244889,0.7778411089003088,-2402.8104106931414,-0.4592132584904829,-89.17265089580623,-0.3097924524031428,-250.07679342089574, -0.04568901765241895
624,01001110000,0.7190611314796951,-2.8238796946855014,-5.169523182540806,-0.9693836789093537,-0.3912108674602959,0.77822467309167,-2434.898195022935,-1.0563595826192511,-86.81634251278827,-0.3053773403677571,-253.09329860777348, -0.04617401780144714
853,01101010101,-152.73646072406478,-32.035541294129374,-1.8010708260487314,-4.58655555786418,-1.7922517553174857,0.940877130664789,-25303077.114941493,-11.554703266651448,0.8671499009919174,-2.322038796545745,-2530328.213553668, 0.9968490637400259
633,01001111001,0.8282837288361008,-3.200843890596934,-0.9454421423466592,-0.3241828268189435,-0.9045143444683992,0.8365278220317135,-3182.7933634339024,-0.5551114838919833,-1.7737952033329414,-0.9176673629179322,-318.97501091374085, 0.6346956256148043
667,01010011011,-228.4380675345057,-8.810849012716094,-1.8259587003148217,-3.5804497631201917,-1.791297834509343,-0.3862462170091252,-10938793.087532733,-2.0751057613131336,0.8910852763573646,-2.63058187519859,-1093904.1735004154, 0.9945882565698498
619,01001101011,0.7176469682534903,-2.897310737846819,-5.269138714812768,-0.9680779383033802,-0.39968835300933003,0.7778505938512097,-2403.0991266944293,-0.7242723341722184,-87.38685268159223,-0.305671919243794,-249.95546418113048, -0.04549385773883485
663,01010010111,-86.04425044845121,-17.88257096541159,-1.826847436550425,-5.946103051925896,-1.7908795974992562,0.8361873175518467,-218236477.17215776,-1.9293796478423193,0.8810384607921249,-2.8052157073697845,-21823659.368017886, 0.9980279214747397
620,01001101100,0.7084035539451008,-2.9068692776457454,-5.269139912916229,-0.9680968025278087,-0.42052479095335404,0.7784533074328049,-2407.296783085323,-0.6052309394245499,-92.11509096652009,-0.2935453111584667,-250.83884242250915, -0.04532146772160961
868,01101100100,0.713501482480622,-2.8612808952711895,-5.269139912916229,-0.9689503258175711,-0.39992425731015113,0.7796751700573926,-2414.515449500921,-0.885559720883424,-90.46330726171539,-0.3054681994158579,-251.4175903421713, -0.04597502888494831
617,01001101001,0.7208232373322061,-2.888909424883711,-5.267814615452794,-0.9682501244268993,-0.39133037144286087,0.7777167216159571,-2403.030405205592,-1.053533613085528,-90.59737342985406,-0.30812075288729646,-250.30071975786774, -0.04563052347839114
670,01010011110,-161.8724443107195,0.9299274207343321,-1.8247307091973068,-1.9484396388170473,-1.7908311059067326,0.09712142174506422,-121269.3608918726,-2.0374944184706862,0.9860731091005642,-2.6913800517613398,-12143.951309015589, 0.9965628152394498
607,01001011111,0.704999490302698,-3.0353602879946298,-1.2170188842237901,-0.9664210726881992,-0.3519967926415859,0.8000289614436188,-2406.304445408475,0.03243967357020183,-54.259467922823866,-0.31474238432439416,-246.4911984627855, -0.04536493758127902
669,01010011101,-45.16933622438649,-14.424565626546704,-1.8234011911625547,-5.341328579057393,-1.7908143230700886,0.8795702490507266,-91716102.95872796,-2.0031418281015934,0.8816390521476052,-2.8878126052391493,-9171617.463791903, 0.997855445465081
636,01001111100,0.7066970156858026,-2.993088913802838,-0.7566865199645065,-0.969595726011707,-0.34175077040611046,0.8166112920900142,-2431.025694990024,-2.7093202931538163,-47.31139538862394,-0.2972848538513384,-248.48815091480623, -0.04647497310256887
861,01101011101,-172.26912428716915,-278.6108074905395,-1.8010556788126402,-5.4983414938532595,-1.792244244543737,0.9394605429071834,-17726823.091637902,-16.179531800429285,0.8683744872323761,-2.340373004497115,-1772729.9775280878, 0.9970362016975475
629,01001110101,0.7302085453422942,-2.9295443314903187,-3.037718373570371,-0.9676875953866497,-0.36158162377723335,0.7801340996462577,-2404.3120295375497,-1.213759451320156,-83.45483665383041,-0.3057488739293641,-249.50725637958664, -0.04527160659073215
655,01010001111,-37.90060141954912,-9.618313360012436,-1.8306116203600462,-4.88499183826663,-1.7908793704852894,-1.2342593576193206,-2030561.2568510475,-2.069608788961301,0.9627045110591694,-2.4644173446666375,-203062.20878296363, 0.9928338699739788
608,01001100000,0.7187539553412681,-2.8683968040122907,-5.26913991174344,-0.9686530454864515,-0.3942532380364805,0.7783822545525372,-2410.8627035973896,-0.6938723560932263,-89.91597125237035,-0.3080514363610971,-250.97839054315992, -0.045867057436862035
865,01101100001,0.7186617865524925,-2.8785768973664303,-5.269139912916229,-0.9683071979423012,-0.40124959850928477,0.7774070495584631,-2402.8661184079547,-1.1125701329143194,-91.2598261652945,-0.30737581307614414,-250.3567095289863, -0.04563626728747483
628,01001110100,0.8114860035243712,-1.7399984814307232,-0.4211687384864502,-0.9977859358854491,-0.3348579098915354,0.825899695649674,-3005.31174135117,-1.035854188914012,-19.63746498273057,-0.3033438971960245,-302.8144829786531, -0.0618864269284769
855,01101010111,0.7050522552074887,-2.9283374443020205,-0.8739018703688599,-0.9654212327260616,-0.3534482386235547,0.8065161373549384,-2406.630690742662,-1.534451483095757,-46.12375695963736,-0.29302368941862733,-245.8191463268272, -0.04410616133878453
612,01001100100,0.7160462946430829,-2.870524874399979,-5.269139912916229,-0.9686273715318896,-0.4002773320270576,0.7779870228204308,-2408.6055453882805,-0.6346514261069403,-92.16898830875698,-0.3059180223813318,-250.97296393189373, -0.04580007714388734
659,01010010011,-276.93251425004104,-19.48733036978162,-1.825213933908103,-4.626635873133402,-1.7910421632104998,0.7916386514047593,-501366707.46482545,-2.1638916680018436,0.9435303938793982,-2.8270661074370165,-50136701.538335085, 0.9979399535544611
603,01001011011,-84.52154077443525,-6.86012657424272,-1.803758133276855,-4.560006723107667,-1.7923037552006265,0.9561805864406873,-16824749.322222512,-12.493697646567632,0.9927766114170703,-2.338511116567606,-1682486.174321004, 0.9967990969285379
867,01101100011,0.7196504405897505,-2.8778404845210392,-5.269139912916227,-0.9682511923980364,-0.40166462535560377,0.7768256425025654,-2402.860712654358,-1.1413039302759604,-91.33071368789413,-0.30757027224781286,-250.36607206768744, -0.045602424059353996
623,01001101111,0.7175627168729921,-2.9044714747034233,-5.269139912916229,-0.9679462580799523,-0.4002326089762849,0.776980058299079,-2403.5824734113103,-0.5913580156220424,-91.47858578903057,-0.30551436485561867,-250.40051790603223, -0.04541561223444335
857,01101011001,-207.34822751608405,-53.575056399592825,-1.8013130131120074,-4.429123027476316,-1.7922528267337952,0.9631029248830623,-24026124.688223813,-7.278174956395944,0.9932988640628043,-2.2478782407947637,-2402640.1203848002, 0.9970456484887722
627,01001110011,0.7052983444737578,-2.855759730733821,-5.269139912916229,-0.9684202846191268,-0.5720337952390222,0.7830799753403044,-2316.676842324358,-0.30505347526074744,-76.1074862912543,-0.3250926770700222,-240.1591450171637, -0.05267499564399425
677,01010100101,0.7191898096373497,-2.8790919298647637,-5.269139912916229,-0.9683004117298832,-0.39975273739281714,0.7783331484640907,-2402.8155463044914,-0.3189369117380807,-91.31885083379393,-0.3103137673666023,-250.27824098511923, -0.04576438117136661
625,01001110001,0.8416892317594852,-7.476668899838247,-1.798053124837205,-4.667389854631968,-1.7923914534710566,0.8978900944584165,-11583548.32736727,-0.9645669205306495,0.9457145352679739,-2.5856105281946316,-1158356.4926754187, 0.993726876536046
852,01101010100,0.7000161874675414,-2.6824930691491664,-0.8589976621476052,-0.9699460254324126,-0.35334525420057794,0.807887840336556,-2507.5078078387064,-1.2946220395709989,-47.54244799861845,-0.29401011912354913,-255.99957659791454, -0.04656598630254738
637,01001111101,0.7271374212410389,-2.9064940622137274,-3.6165526567845303,-0.9680573476192957,-0.36643313766152974,0.7795496935761722,-2404.26025651743,-1.1841794051743615,-85.09338220781208,-0.3058973835833132,-249.71945656034617, -0.045473337841158035
671,01010011111,-95.74896936845163,-13.131303279707982,-1.8240535264608075,-4.649169105769067,-1.7908011966321764,0.7732891864695567,-219874156.49874422,-2.0826161418671614,0.9197476146489703,-2.9238260899533515,-21987427.695644613, 0.9976304618173308
