k_kinetics,ks_res,r2
"(0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0)","[ 5.90758873e-05  1.68120099e-06  2.92234440e-02 -5.85236417e-07
  5.17715442e-07 -5.73918919e-07  9.30466319e-04 -8.37028572e-03
  1.29352003e-02  9.07595530e-05 -2.00831217e-02]","0.7969268395396527"
"(0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1)","[ 5.03000116e-05  1.72653029e-06  2.98372791e-02 -5.99514681e-07
  5.17115380e-07 -5.73177058e-07  9.29919239e-04 -8.47694789e-03
  1.29323758e-02  9.10496948e-05 -3.29989289e-04]","0.7985300460157501"
"(0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0)","[ 6.68281254e-04  3.67270316e-06  5.41783363e-02 -1.33673118e-06
  4.97071107e-07 -5.46151617e-07  6.94129533e-04 -7.46685527e-03
  2.31664952e-02  4.36718062e-03 -1.94400442e-02]","0.7768073719843968"
"(0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1)","[ 6.67370555e-04  3.72289261e-06  5.48078772e-02 -1.35296027e-06
  4.96494401e-07 -5.45422252e-07  6.92806514e-04 -7.56269023e-03
  2.30996098e-02  4.36897979e-03 -3.19103039e-04]","0.7782109423838248"
"(0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0)","[ 1.13645181e-03  3.63228170e-06  4.79656289e-02 -1.31833269e-06
  5.06577755e-07 -5.57675996e-07  7.18303464e-04 -7.62832457e-03
  2.27040360e-02  5.50451593e-05 -1.94348365e-02]","0.7755939698191082"
"(0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1)","[ 1.13444813e-03  3.68273352e-06  4.86096155e-02 -1.33468346e-06
  5.05977619e-07 -5.56917675e-07  7.16909337e-04 -7.72394237e-03
  2.26382767e-02  5.51105672e-05 -3.19027600e-04]","0.7769995254990122"
"(0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0)","[ 3.84416176e-05  1.73270325e-06  1.39009756e-02 -6.36769140e-07
  5.31058742e-07 -5.90740680e-07  3.40999914e-04 -3.02411014e-02
  1.35744984e-02  5.66043214e-03 -2.25016230e-02]","0.8135598178466072"
"(0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1)","[ 3.25169418e-05  1.77873875e-06  1.44257330e-02 -6.51509486e-07
  5.30560384e-07 -5.90123664e-07  3.40938932e-04 -3.06015403e-02
  1.35720420e-02  5.67249666e-03 -3.69233102e-04]","0.8153672356804886"
"(0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0)","[ 5.48120551e-04  1.72804629e-06  7.59382434e-03 -6.32330279e-07
  5.40926888e-07 -6.02656311e-07  3.48362518e-04 -3.07608643e-02
  1.33183701e-02  7.45737489e-05 -2.24991632e-02]","0.8119089012900879"
"(0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1)","[ 5.40872652e-04  1.77401823e-06  8.13494637e-03 -6.47047477e-07
  5.40406146e-07 -6.02013435e-07  3.48278999e-04 -3.11200425e-02
  1.33166100e-02  7.48126785e-05 -3.69195113e-04]","0.8137166283093691"
"(0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0)","[ 1.19208846e-03  3.58620003e-06  2.81217272e-02 -1.32819170e-06
  5.24932404e-07 -5.80848221e-07  2.73144269e-04 -2.88954890e-02
  2.50167227e-02  3.29355987e-03 -2.24980122e-02]","0.794280877293653"
"(0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1)","[ 1.19139896e-03  3.63554575e-06  2.87084668e-02 -1.34417087e-06
  5.24399956e-07 -5.80175725e-07  2.72817943e-04 -2.92134800e-02
  2.49584848e-02  3.29486025e-03 -3.68583214e-04]","0.7959016385363982"
"(0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0)","[ 1.64472252e-03  3.54576693e-06  2.19630484e-02 -1.31058355e-06
  5.34261020e-07 -5.92164100e-07  2.81567522e-04 -2.94071575e-02
  2.45932210e-02  3.82100530e-05 -2.24958006e-02]","0.7934231013271656"
"(0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1)","[ 1.64277244e-03  3.59514300e-06  2.25668049e-02 -1.32658287e-06
  5.33704173e-07 -5.91462659e-07  2.81216691e-04 -2.97240844e-02
  2.45362358e-02  3.82729167e-05 -3.68553349e-04]","0.7950455142628734"
"(0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)","[-4.32417721e-04  1.68872610e-06  3.49391437e-02 -5.92426988e-07
  5.08525647e-07 -5.62840304e-07  3.20505063e-04 -8.26178559e-03
  1.33077734e-02  6.62861039e-03 -2.01094365e-02]","0.7999672167686338"
"(0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)","[-4.40005991e-04  1.73347290e-06  3.55392601e-02 -6.06485954e-07
  5.07951041e-07 -5.62130224e-07  3.20387122e-04 -8.36877249e-03
  1.33043690e-02  6.64408540e-03 -3.30409751e-04]","0.8015714520513829"
"(0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0)","[ 7.83173485e-05  1.68283695e-06  2.87843159e-02 -5.86896765e-07
  5.18270043e-07 -5.74599524e-07  3.27695052e-04 -8.41695201e-03
  1.30479852e-02  9.01874136e-05 -2.00903701e-02]","0.7979970559935652"
"(0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1)","[ 6.95570737e-05  1.72830935e-06  2.93982215e-02 -6.01262968e-07
  5.17672583e-07 -5.73861601e-07  3.27556696e-04 -8.52364581e-03
  1.30452159e-02  9.04764445e-05 -3.30106093e-04]","0.7996007938530799"
"(0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0)","[ 7.00852714e-04  3.69183986e-06  5.39065039e-02 -1.34464183e-06
  4.97549634e-07 -5.46710356e-07  2.42248122e-04 -7.49717194e-03
  2.32603854e-02  4.30443442e-03 -1.94426677e-02]","0.7773599642707766"
"(0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1)","[ 6.99952307e-04  3.74167977e-06  5.45360989e-02 -1.36074711e-06
  4.96977779e-07 -5.45988702e-07  2.41854440e-04 -7.59298337e-03
  2.31935569e-02  4.30616167e-03 -3.19142935e-04]","0.7787631025495192"
"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0)","[ 1.16101024e-03  3.65287576e-06  4.78058256e-02 -1.32689618e-06
  5.06887148e-07 -5.58028989e-07  2.50572926e-04 -7.65657292e-03
  2.28105287e-02  5.42987268e-05 -1.94376401e-02]","0.7761868283397376"
"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1)","[ 1.15903637e-03  3.70301644e-06  4.84496288e-02 -1.34310308e-06
  5.06290310e-07 -5.57275751e-07  2.50158496e-04 -7.75217085e-03
  2.27448096e-02  5.43622799e-05 -3.19070184e-04]","0.7775919116440951"
"(0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0)","[ 1.10156019e-05  1.73035176e-06  1.44149061e-02 -6.34618596e-07
  3.76388361e-05 -3.03664917e-07  9.81737063e-04 -3.01023721e-02
  1.34730729e-02  5.70937133e-03 -2.25015773e-02]","0.8125411324634458"
"(0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1)","[ 5.15372546e-06  1.77641254e-06  1.49389182e-02 -6.49354095e-07
  3.75815978e-05 -3.03184642e-07  9.81528728e-04 -3.04628581e-02
  1.34705768e-02  5.72131675e-03 -3.69232364e-04]","0.814348539980103"
"(0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0)","[ 5.33058960e-04  1.72562281e-06  7.95823798e-03 -6.30040742e-07
  3.87295270e-05 -3.12762847e-07  1.00251669e-03 -3.06313444e-02
  1.32073091e-02  7.49553485e-05 -2.24990530e-02]","0.8108350241685598"
"(0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1)","[ 5.25797314e-04  1.77150296e-06  8.49951845e-03 -6.44711623e-07
  3.86693652e-05 -3.12258187e-07  1.00221813e-03 -3.09904620e-02
  1.32055396e-02  7.51949728e-05 -3.69193083e-04]","0.8126426617734419"
"(0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0)","[ 1.16165194e-03  3.56665465e-06  2.83614938e-02 -1.31985247e-06
  3.63079882e-05 -2.92028106e-07  7.97142675e-04 -2.88085722e-02
  2.49226023e-02  3.34813075e-03 -2.24980507e-02]","0.7936978392846569"
"(0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1)","[ 1.16096746e-03  3.61599225e-06  2.89482332e-02 -1.33583624e-06
  3.62446441e-05 -2.91494448e-07  7.96097050e-04 -2.91266768e-02
  2.48643706e-02  3.34945134e-03 -3.68585840e-04]","0.7953192295478995"
"(0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0)","[ 1.62398538e-03  3.52484070e-06  2.20661696e-02 -1.30163639e-06
  3.73503350e-05 -3.00733713e-07  8.22711328e-04 -2.93298840e-02
  2.44866152e-02  3.87645991e-05 -2.24957889e-02]","0.79280650377916"
"(0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1)","[ 1.62202632e-03  3.57411248e-06  2.26701121e-02 -1.31760042e-06
  3.72844189e-05 -3.00178679e-07  8.21582761e-04 -2.96469109e-02
  2.44296457e-02  3.88283042e-05 -3.68555266e-04]","0.7944295816614341"
"(0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0)","[-4.62048138e-04  1.68689776e-06  3.54696487e-02 -5.90779850e-07
  3.50487903e-05 -2.81931450e-07  9.11288684e-04 -8.21362348e-03
  1.32049449e-02  6.68505955e-03 -2.01026777e-02]","0.7989641430114741"
"(0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1)","[-4.69658997e-04  1.73202616e-06  3.60698674e-02 -6.04995333e-07
  3.49821285e-05 -2.81372102e-07  9.10823632e-04 -8.32058279e-03
  1.32014979e-02  6.70061160e-03 -3.30300951e-04]","0.8005679157561875"
"(0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0)","[ 5.96735984e-05  1.68084100e-06  2.91855324e-02 -5.85084150e-07
  3.61213999e-05 -2.90877260e-07  9.30487779e-04 -8.37071108e-03
  1.29354184e-02  9.07398806e-05 -2.00830471e-02]","0.7969314797372398"
"(0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1)","[ 5.08984467e-05  1.72626620e-06  2.97994150e-02 -5.99443021e-07
  3.60523781e-05 -2.90298231e-07  9.29940852e-04 -8.47737164e-03
  1.29325924e-02  9.10299981e-05 -3.29988017e-04]","0.7985346581335647"
"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0)","[ 6.68844755e-04  3.67273612e-06  5.41447326e-02 -1.33674106e-06
  3.31360197e-05 -2.65376157e-07  6.94143685e-04 -7.46722504e-03
  2.31667754e-02  4.36603294e-03 -1.94399700e-02]","0.7768107313142704"
"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1)","[ 6.67930337e-04  3.72273299e-06  5.47743841e-02 -1.35289829e-06
  3.30671303e-05 -2.64795575e-07  6.92820304e-04 -7.56305702e-03
  2.30998920e-02  4.36783974e-03 -3.19101777e-04]","0.7782142763459419"
"(0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0)","[ 1.13703184e-03  3.63227304e-06  4.79308076e-02 -1.31832488e-06
  3.41736318e-05 -2.74040671e-07  7.18319506e-04 -7.62870691e-03
  2.27043267e-02  5.50260617e-05 -1.94347594e-02]","0.7755977013104774"
"(0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1)","[ 1.13502530e-03  3.68255287e-06  4.85748965e-02 -1.33459632e-06
  3.41028615e-05 -2.73444580e-07  7.16925000e-04 -7.72432187e-03
  2.26385683e-02  5.50915651e-05 -3.19026284e-04]","0.7770032297574747"
"(0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0)","[ 3.90809930e-05  1.73258711e-06  1.38602597e-02 -6.36725054e-07
  3.77181415e-05 -3.04327736e-07  3.41007475e-04 -3.02426523e-02
  1.35747428e-02  5.65913041e-03 -2.25016196e-02]","0.8135651402620381"
"(0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1)","[ 3.31814592e-05  1.77889806e-06  1.43847822e-02 -6.51567034e-07
  3.76607971e-05 -3.03846570e-07  3.40946807e-04 -3.06031103e-02
  1.35722722e-02  5.67114374e-03 -3.69232982e-04]","0.8153725334285991"
"(0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0)","[ 5.48792629e-04  1.72807870e-06  7.55160925e-03 -6.32340809e-07
  3.87835296e-05 -3.13214636e-07  3.48370644e-04 -3.07624788e-02
  1.33186151e-02  7.45516343e-05 -2.24991598e-02]","0.8119146728895454"
"(0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1)","[ 5.41543992e-04  1.77406434e-06  8.09278273e-03 -6.47071725e-07
  3.87233615e-05 -3.12709913e-07  3.48287113e-04 -3.11216501e-02
  1.33168546e-02  7.47905885e-05 -3.69194980e-04]","0.8137223732111399"
"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)","[ 1.19273298e-03  3.58633785e-06  2.80831135e-02 -1.32823797e-06
  3.63532161e-05 -2.92401166e-07  2.73150472e-04 -2.88969544e-02
  2.50171176e-02  3.29224729e-03 -2.24980089e-02]","0.794285479807343"
"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1)","[ 1.19204215e-03  3.63551943e-06  2.86699342e-02 -1.34416069e-06
  3.62900640e-05 -2.91869189e-07  2.72824086e-04 -2.92149376e-02
  2.49588793e-02  3.29355043e-03 -3.68583085e-04]","0.7959062147703995"
"(0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0)","[ 1.64538058e-03  3.54590705e-06  2.19232444e-02 -1.31063921e-06
  3.73734722e-05 -3.00922292e-07  2.81573882e-04 -2.94086630e-02
  2.45936286e-02  3.81883947e-05 -2.24957977e-02]","0.7934281148551006"
"(0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1)","[ 1.64343076e-03  3.59517578e-06  2.25270525e-02 -1.32660185e-06
  3.73071360e-05 -3.00363581e-07  2.81223073e-04 -2.97255829e-02
  2.45366412e-02  3.82512491e-05 -3.68553204e-04]","0.7950504994636196"
"(0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0)","[-4.31829851e-04  1.68845624e-06  3.49023581e-02 -5.92311628e-07
  3.51314308e-05 -2.82622089e-07  3.20511682e-04 -8.26220025e-03
  1.33079817e-02  6.62741374e-03 -2.01093649e-02]","0.7999714754881229"
"(0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1)","[-4.39419978e-04  1.73370811e-06  3.55025616e-02 -6.06569098e-07
  3.50648097e-05 -2.82063082e-07  3.20393622e-04 -8.36918443e-03
  1.33045763e-02  6.64289258e-03 -3.30408529e-04]","0.8015756845300395"
"(0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0)","[ 7.89243401e-05  1.68305921e-06  2.87462052e-02 -5.87004036e-07
  3.61819142e-05 -2.91383395e-07  3.27701961e-04 -8.41738096e-03
  1.30482001e-02  9.01674455e-05 -2.00902959e-02]","0.7980017200622421"
"(0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1)","[ 7.01507717e-05  1.72816331e-06  2.93603565e-02 -6.01197540e-07
  3.61128737e-05 -2.90804208e-07  3.27563422e-04 -8.52406882e-03
  1.30454365e-02  9.04569137e-05 -3.30104832e-04]","0.7996054298002011"
"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)","[ 7.01418036e-04  3.69175829e-06  5.38728367e-02 -1.34461335e-06
  3.31821159e-05 -2.65756393e-07  2.42252831e-04 -7.49754289e-03
  2.32606667e-02  4.30328328e-03 -1.94425938e-02]","0.7773633384412065"
"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1)","[ 7.00514414e-04  3.74187089e-06  5.45025417e-02 -1.36080009e-06
  3.31133714e-05 -2.65177079e-07  2.41859060e-04 -7.59335117e-03
  2.31938387e-02  4.30501710e-03 -3.19141668e-04]","0.778766451313681"
"(0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0)","[ 1.16159018e-03  3.65278083e-06  4.77709723e-02 -1.32684709e-06
  3.42011789e-05 -2.74265898e-07  2.50577791e-04 -7.65695560e-03
  2.28108201e-02  5.42796413e-05 -1.94375636e-02]","0.7761905684010991"
"(0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1)","[ 1.15961356e-03  3.70305008e-06  4.84148741e-02 -1.34311237e-06
  3.41300820e-05 -2.73666948e-07  2.50163224e-04 -7.75255034e-03
  2.27451012e-02  5.43432861e-05 -3.19068867e-04]","0.7775956244656648"
"(0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0)","[ 1.06729346e-05  1.73043515e-06  1.44378293e-02 -6.34652601e-07
  2.37284906e-05 -1.31020975e-06  9.81724679e-04 -3.01015063e-02
  1.34729143e-02  5.71006922e-03 -2.25015790e-02]","0.8125378837668121"
"(0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1)","[ 5.03370410e-06  1.77598743e-06  1.49590629e-02 -6.49212861e-07
  2.36982594e-05 -1.30845049e-06  9.81523953e-04 -3.04622185e-02
  1.34703058e-02  5.72156178e-03 -3.69232387e-04]","0.8143453052692753"
"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0)","[ 5.32679911e-04  1.72535221e-06  7.98226854e-03 -6.29928407e-07
  2.43236476e-05 -1.34452045e-06  1.00250205e-03 -3.06304226e-02
  1.32071582e-02  7.49678278e-05 -2.24990543e-02]","0.8108315153106679"
"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1)","[ 5.25417132e-04  1.77168402e-06  8.52352886e-03 -6.44784839e-07
  2.42916444e-05 -1.34265930e-06  1.00220337e-03 -3.09895428e-02
  1.32053895e-02  7.52074899e-05 -3.69193157e-04]","0.8126391681262046"
"(0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0)","[ 1.16129093e-03  3.56659968e-06  2.83831502e-02 -1.31983104e-06
  2.32477995e-05 -1.27990258e-06  7.97132235e-04 -2.88077499e-02
  2.49223736e-02  3.34886625e-03 -2.24980527e-02]","0.7936950727244898"
"(0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1)","[ 1.16060677e-03  3.61591542e-06  2.89698500e-02 -1.33580905e-06
  2.32144971e-05 -1.27795126e-06  7.96086637e-04 -2.91258583e-02
  2.48641434e-02  3.35018617e-03 -3.68585913e-04]","0.7953164777816988"
"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0)","[ 1.62361490e-03  3.52457806e-06  2.20885675e-02 -1.30154440e-06
  2.38122241e-05 -1.31249767e-06  8.22700041e-04 -2.93290351e-02
  2.44863793e-02  3.87767998e-05 -2.24957902e-02]","0.7928035009091079"
"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1)","[ 1.62165560e-03  3.57407991e-06  2.26924703e-02 -1.31760044e-06
  2.37774132e-05 -1.31045939e-06  8.21571289e-04 -2.96460661e-02
  2.44294109e-02  3.88405134e-05 -3.68555346e-04]","0.7944265947846193"
"(0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0)","[-4.62377859e-04  1.68685036e-06  3.54904680e-02 -5.90781559e-07
  2.23521033e-05 -1.23012495e-06  9.11277528e-04 -8.21338864e-03
  1.32048175e-02  6.68573090e-03 -2.01027190e-02]","0.7989615003263061"
"(0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1)","[-4.69987551e-04  1.73195610e-06  3.60906470e-02 -6.04952325e-07
  2.23165769e-05 -1.22805752e-06  9.10812591e-04 -8.32034910e-03
  1.32013705e-02  6.70128056e-03 -3.30301644e-04]","0.8005652879372784"
"(0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0)","[ 5.93391467e-05  1.68092444e-06  2.92070599e-02 -5.85136234e-07
  2.29377466e-05 -1.26387936e-06  9.30475721e-04 -8.37046920e-03
  1.29352822e-02  9.07508885e-05 -2.00830894e-02]","0.7969286037666647"
"(0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1)","[ 5.05575031e-05  1.72633741e-06  2.98209865e-02 -5.99439089e-07
  2.29009791e-05 -1.26174068e-06  9.29928508e-04 -8.47712869e-03
  1.29324603e-02  9.10412199e-05 -3.29988732e-04]","0.7985317981269842"
"(0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0)","[ 6.68530178e-04  3.67242083e-06  5.41634876e-02 -1.33661965e-06
  2.15662764e-05 -1.18182704e-06  6.94136412e-04 -7.46701831e-03
  2.31666143e-02  4.36667363e-03 -1.94400108e-02]","0.7768086535188079"
"(0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1)","[ 6.67616696e-04  3.72266617e-06  5.47930823e-02 -1.35287772e-06
  2.15304122e-05 -1.17972558e-06  6.92812800e-04 -7.56285180e-03
  2.30997303e-02  4.36847857e-03 -3.19102486e-04]","0.7782122127488678"
"(0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0)","[ 1.13670687e-03  3.63233349e-06  4.79502822e-02 -1.31836133e-06
  2.21282458e-05 -1.21426977e-06  7.18311017e-04 -7.62849261e-03
  2.27041591e-02  5.50367618e-05 -1.94348024e-02]","0.7755954152080571"
"(0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1)","[ 1.13470212e-03  3.68250237e-06  4.85943106e-02 -1.33459390e-06
  2.20911131e-05 -1.21209517e-06  7.16916762e-04 -7.72410931e-03
  2.26384004e-02  5.51022052e-05 -3.19027018e-04]","0.7770009589309878"
"(0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0)","[ 3.87434303e-05  1.73250057e-06  1.38831800e-02 -6.36696718e-07
  2.37723089e-05 -1.31274794e-06  3.41003486e-04 -3.02417895e-02
  1.35745800e-02  5.65981767e-03 -2.25016211e-02]","0.8135618734432516"
"(0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1)","[ 3.27990115e-05  1.77838556e-06  1.44082154e-02 -6.51381397e-07
  2.37417899e-05 -1.31097240e-06  3.40942303e-04 -3.06022062e-02
  1.35721333e-02  5.67192237e-03 -3.69233048e-04]","0.8153692806740606"
"(0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0)","[ 5.48413073e-04  1.72804278e-06  7.57570537e-03 -6.32322268e-07
  2.43537771e-05 -1.34627022e-06  3.48366064e-04 -3.07615552e-02
  1.33184629e-02  7.45641234e-05 -2.24991617e-02]","0.8119111513918871"
"(0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1)","[ 5.41163535e-04  1.77418457e-06  8.11684121e-03 -6.47115870e-07
  2.43217579e-05 -1.34440812e-06  3.48282523e-04 -3.11207299e-02
  1.33167034e-02  7.48031071e-05 -3.69195059e-04]","0.8137188669441224"
"(0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0)","[ 1.19237054e-03  3.58610393e-06  2.81048140e-02 -1.32815914e-06
  2.32747983e-05 -1.28144070e-06  2.73147133e-04 -2.88961296e-02
  2.50168897e-02  3.29298545e-03 -2.24980105e-02]","0.7942827049638337"
"(0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1)","[ 1.19168051e-03  3.63566406e-06  2.86915823e-02 -1.34422598e-06
  2.32415446e-05 -1.27949241e-06  2.72820800e-04 -2.92141173e-02
  2.49586516e-02  3.29428693e-03 -3.68583156e-04]","0.7959034547416314"
"(0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0)","[ 1.64500995e-03  3.54586928e-06  2.19456608e-02 -1.31062167e-06
  2.38271265e-05 -1.31333668e-06  2.81570469e-04 -2.94078142e-02
  2.45933925e-02  3.82005937e-05 -2.24957994e-02]","0.7934251086190298"
"(0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1)","[ 1.64306059e-03  3.59514483e-06  2.25494112e-02 -1.32659349e-06
  2.37923848e-05 -1.31130270e-06  2.81219617e-04 -2.97247390e-02
  2.45364061e-02  3.82634335e-05 -3.68553284e-04]","0.795047509222388"
"(0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0)","[-4.32161099e-04  1.68865435e-06  3.49232508e-02 -5.92404645e-07
  2.23977523e-05 -1.23276874e-06  3.20507959e-04 -8.26196395e-03
  1.33078529e-02  6.62808801e-03 -2.01094056e-02]","0.7999688155350508"
"(0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1)","[-4.39749527e-04  1.73369692e-06  3.55233902e-02 -6.06569072e-07
  2.23622411e-05 -1.23070225e-06  3.20390019e-04 -8.36895004e-03
  1.33044480e-02  6.64356334e-03 -3.30409227e-04]","0.8015730394824644"
"(0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0)","[ 7.85836385e-05  1.68292819e-06  2.87678502e-02 -5.86922695e-07
  2.29712467e-05 -1.26582284e-06  3.27698086e-04 -8.41713678e-03
  1.30480665e-02  9.01786536e-05 -2.00903379e-02]","0.7979988310653399"
"(0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1)","[ 6.98279741e-05  1.72809530e-06  2.93817457e-02 -6.01159918e-07
  2.29346406e-05 -1.26369421e-06  3.27559766e-04 -8.52383111e-03
  1.30452941e-02  9.04675328e-05 -3.30105539e-04]","0.7996025567913794"
"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0)","[ 7.01102787e-04  3.69162126e-06  5.38916209e-02 -1.34456626e-06
  2.15936985e-05 -1.18338884e-06  2.42250412e-04 -7.49733590e-03
  2.32605047e-02  4.30392521e-03 -1.94426352e-02]","0.7773612532044019"
"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1)","[ 7.00200693e-04  3.74169908e-06  5.45212550e-02 -1.36074217e-06
  2.15577209e-05 -1.18128011e-06  2.41856628e-04 -7.59314592e-03
  2.31936770e-02  4.30565594e-03 -3.19142380e-04]","0.778764380295755"
"(0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0)","[ 1.16126518e-03  3.65274892e-06  4.77904634e-02 -1.32684492e-06
  2.21457368e-05 -1.21525793e-06  2.50575152e-04 -7.65674112e-03
  2.28106521e-02  5.42903382e-05 -1.94376063e-02]","0.7761882784124348"
"(0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[ 1.15929013e-03  3.70309607e-06  4.84343104e-02 -1.34312348e-06
  2.21084748e-05 -1.21307507e-06  2.50160735e-04 -7.75233774e-03
  2.27449332e-02  5.43539299e-05 -3.19069605e-04]","0.7775933497549753"
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[ 1.55524732e-04  2.88688204e-06  3.77191300e-05 -1.55697742e-06
  7.17591750e-07 -1.19690564e-07  9.86982036e-04 -3.05408644e-02
  1.35463562e-02  5.41505235e-03 -2.24999795e-02]","0.8124188475175166"
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[ 1.55211780e-04  2.92370739e-06  3.79130732e-05 -1.57416294e-06
  7.17582119e-07 -1.19688856e-07  9.86974664e-04 -3.09165366e-02
  1.35467332e-02  5.41569693e-03 -3.69177240e-04]","0.8142173750583025"
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[ 6.81450751e-04  2.88834879e-06 -2.25237662e-04 -1.55766536e-06
  7.32769187e-07 -1.22413775e-07  1.00826320e-03 -3.10854840e-02
  1.32841481e-02  7.00698356e-05 -2.24974329e-02]","0.8108137470197151"
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1)","[ 6.79715484e-04  2.92528750e-06 -2.24332340e-04 -1.57489853e-06
  7.32718550e-07 -1.22404710e-07  1.00817881e-03 -3.14604454e-02
  1.32852422e-02  7.01275134e-05 -3.69148873e-04]","0.8126160648456642"
